Date/Time,Electricity:Facility [J](TimeStep),InteriorLights:Electricity [J](TimeStep),Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly),DistrictCooling:Facility [J](TimeStep),DistrictHeating:Facility [J](TimeStep),Carbon Equivalent:Facility [kg](TimeStep) 
 09/26  11:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  11:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  11:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  11:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  11:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/26  12:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  12:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  12:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  12:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  12:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/26  13:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  13:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  13:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  13:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  13:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/26  14:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  14:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  14:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  14:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  14:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/26  15:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  15:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  15:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  15:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  15:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/26  16:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  16:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  16:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  16:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  16:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/26  17:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  17:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  17:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  17:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  17:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/26  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/26  18:10:00,12090.749999999998,12090.749999999998,,,,,,0.0,141314.16373429844,0.0 
 09/26  18:20:00,12090.749999999998,12090.749999999998,,,,,,0.0,141314.16373429844,0.0 
 09/26  18:30:00,12090.749999999998,12090.749999999998,,,,,,0.0,141314.16373429844,0.0 
 09/26  18:40:00,12090.749999999998,12090.749999999998,,,,,,0.0,141314.16373429844,0.0 
 09/26  18:50:00,12090.749999999998,12090.749999999998,,,,,,0.0,141314.16373429844,0.0 
 09/26  19:00:00,12090.749999999998,12090.749999999998,72544.49999999999,72544.49999999999,0.0,847884.9824057906,0.0,0.0,141314.16373429844,0.0 
 09/26  19:10:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 09/26  19:20:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 09/26  19:30:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 09/26  19:40:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 09/26  19:50:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 09/26  20:00:00,102153.15000000001,102153.15000000001,612918.9,612918.9,0.0,1695769.9648115813,0.0,0.0,282628.32746859689,0.0 
 09/26  20:10:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 09/26  20:20:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 09/26  20:30:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 09/26  20:40:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 09/26  20:50:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 09/26  21:00:00,102153.15000000001,102153.15000000001,612918.9,612918.9,0.0,1695769.9648115813,0.0,0.0,282628.32746859689,0.0 
 09/26  21:10:00,102153.15000000001,102153.15000000001,,,,,,0.0,84788.49824057908,0.0 
 09/26  21:20:00,102153.15000000001,102153.15000000001,,,,,,0.0,84788.49824057908,0.0 
 09/26  21:30:00,102153.15000000001,102153.15000000001,,,,,,0.0,84788.49824057908,0.0 
 09/26  21:40:00,102153.15000000001,102153.15000000001,,,,,,0.0,84788.49824057908,0.0 
 09/26  21:50:00,102153.15000000001,102153.15000000001,,,,,,0.0,84788.49824057908,0.0 
 09/26  22:00:00,102153.15000000001,102153.15000000001,612918.9,612918.9,0.0,508730.9894434745,0.0,0.0,84788.49824057908,0.0 
 09/26  22:10:00,90062.40000000001,90062.40000000001,,,,,,0.0,8508.984444546384,0.0 
 09/26  22:20:00,90062.40000000001,90062.40000000001,,,,,,0.0,8508.984444546384,0.0 
 09/26  22:30:00,90062.40000000001,90062.40000000001,,,,,,0.0,8508.984444546384,0.0 
 09/26  22:40:00,90062.40000000001,90062.40000000001,,,,,,0.0,8508.984444546384,0.0 
 09/26  22:50:00,90062.40000000001,90062.40000000001,,,,,,0.0,8508.984444546384,0.0 
 09/26  23:00:00,90062.40000000001,90062.40000000001,540374.4,540374.4,0.0,51053.9066672783,0.0,0.0,8508.984444546384,0.0 
 09/26  23:10:00,0.0,0.0,,,,,,0.0,25526.953333639154,0.0 
 09/26  23:20:00,0.0,0.0,,,,,,0.0,25526.953333639154,0.0 
 09/26  23:30:00,0.0,0.0,,,,,,0.0,25526.953333639154,0.0 
 09/26  23:40:00,0.0,0.0,,,,,,0.0,25526.953333639154,0.0 
 09/26  23:50:00,0.0,0.0,,,,,,0.0,25526.953333639154,0.0 
 09/26  24:00:00,0.0,0.0,0.0,0.0,0.0,153161.72000183495,0.0,0.0,25526.953333639154,0.0 
 09/27  00:10:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  00:20:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  00:30:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  00:40:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  00:50:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  01:00:00,0.0,0.0,0.0,0.0,0.0,204215.6266691132,0.0,0.0,34035.93777818554,0.0 
 09/27  01:10:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  01:20:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  01:30:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  01:40:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  01:50:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  02:00:00,0.0,0.0,0.0,0.0,0.0,204215.6266691132,0.0,0.0,34035.93777818554,0.0 
 09/27  02:10:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  02:20:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  02:30:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  02:40:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  02:50:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  03:00:00,0.0,0.0,0.0,0.0,0.0,204215.6266691132,0.0,0.0,34035.93777818554,0.0 
 09/27  03:10:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  03:20:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  03:30:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  03:40:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  03:50:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  04:00:00,0.0,0.0,0.0,0.0,0.0,204215.6266691132,0.0,0.0,34035.93777818554,0.0 
 09/27  04:10:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  04:20:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  04:30:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  04:40:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  04:50:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  05:00:00,0.0,0.0,0.0,0.0,0.0,204215.6266691132,0.0,0.0,34035.93777818554,0.0 
 09/27  05:10:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  05:20:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  05:30:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  05:40:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  05:50:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/27  06:00:00,0.0,0.0,0.0,0.0,0.0,204215.6266691132,0.0,0.0,34035.93777818554,0.0 
 09/27  06:10:00,12090.749999999998,12090.749999999998,,,,,,0.0,104693.01964533475,0.0 
 09/27  06:20:00,12090.749999999998,12090.749999999998,,,,,,0.0,104693.01964533475,0.0 
 09/27  06:30:00,12090.749999999998,12090.749999999998,,,,,,0.0,104693.01964533475,0.0 
 09/27  06:40:00,12090.749999999998,12090.749999999998,,,,,,0.0,104693.01964533475,0.0 
 09/27  06:50:00,12090.749999999998,12090.749999999998,,,,,,0.0,104693.01964533475,0.0 
 09/27  07:00:00,12090.749999999998,12090.749999999998,72544.49999999999,72544.49999999999,0.0,628158.1178720085,0.0,0.0,104693.01964533475,0.0 
 09/27  07:10:00,92161.58970130034,92161.58970130034,,,,,,0.0,299646.29635768968,0.0 
 09/27  07:20:00,91194.162927957,91194.162927957,,,,,,0.0,299646.29635768968,0.0 
 09/27  07:30:00,90148.26994413545,90148.26994413545,,,,,,0.0,299646.29635768968,0.0 
 09/27  07:40:00,87934.45639676301,87934.45639676301,,,,,,0.0,299646.29635768968,0.0 
 09/27  07:50:00,85683.94587388505,85683.94587388505,,,,,,0.0,299646.29635768968,0.0 
 09/27  08:00:00,83400.7952818223,83400.7952818223,530523.2201258632,530523.2201258632,0.0,1797877.778146138,0.0,0.0,299646.29635768968,0.0 
 09/27  08:10:00,81237.08986178528,81237.08986178528,,,,,,0.0,291137.31191314329,0.0 
 09/27  08:20:00,79066.36839685259,79066.36839685259,,,,,,0.0,291137.31191314329,0.0 
 09/27  08:30:00,77694.07490402612,77694.07490402612,,,,,,0.0,291137.31191314329,0.0 
 09/27  08:40:00,74164.30897262984,74164.30897262984,,,,,,0.0,291137.31191314329,0.0 
 09/27  08:50:00,70473.88943545055,70473.88943545055,,,,,,0.0,291137.31191314329,0.0 
 09/27  09:00:00,66619.41945152957,66619.41945152957,449255.15102227395,449255.15102227395,0.0,1746823.8714788599,0.0,0.0,291137.31191314329,0.0 
 09/27  09:10:00,62307.84815904387,62307.84815904387,,,,,,0.0,70657.08186714922,0.0 
 09/27  09:20:00,58145.87199690696,58145.87199690696,,,,,,0.0,70657.08186714922,0.0 
 09/27  09:30:00,53822.4244915076,53822.4244915076,,,,,,0.0,70657.08186714922,0.0 
 09/27  09:40:00,46512.893088702906,46512.893088702906,,,,,,0.0,70657.08186714922,0.0 
 09/27  09:50:00,37688.07780225138,37688.07780225138,,,,,,0.0,70657.08186714922,0.0 
 09/27  10:00:00,28629.956867303103,28629.956867303103,287107.0724057158,287107.0724057158,0.0,423942.4912028953,0.0,0.0,70657.08186714922,0.0 
 09/27  10:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  10:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  10:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  10:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  10:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/27  11:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  11:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  11:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  11:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  11:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/27  12:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  12:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  12:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  12:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  12:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/27  13:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  13:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  13:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  13:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  13:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/27  14:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  14:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  14:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  14:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  14:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/27  15:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  15:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  15:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  15:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  15:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/27  16:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  16:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  16:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  16:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  16:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/27  17:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  17:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  17:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  17:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  17:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/27  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/27  18:10:00,12090.749999999998,12090.749999999998,,,,,,0.0,141314.16373429844,0.0 
 09/27  18:20:00,12090.749999999998,12090.749999999998,,,,,,0.0,141314.16373429844,0.0 
 09/27  18:30:00,12090.749999999998,12090.749999999998,,,,,,0.0,141314.16373429844,0.0 
 09/27  18:40:00,12090.749999999998,12090.749999999998,,,,,,0.0,141314.16373429844,0.0 
 09/27  18:50:00,12090.749999999998,12090.749999999998,,,,,,0.0,141314.16373429844,0.0 
 09/27  19:00:00,12090.749999999998,12090.749999999998,72544.49999999999,72544.49999999999,0.0,847884.9824057906,0.0,0.0,141314.16373429844,0.0 
 09/27  19:10:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 09/27  19:20:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 09/27  19:30:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 09/27  19:40:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 09/27  19:50:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 09/27  20:00:00,102153.15000000001,102153.15000000001,612918.9,612918.9,0.0,1695769.9648115813,0.0,0.0,282628.32746859689,0.0 
 09/27  20:10:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 09/27  20:20:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 09/27  20:30:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 09/27  20:40:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 09/27  20:50:00,102153.15000000001,102153.15000000001,,,,,,0.0,282628.32746859689,0.0 
 09/27  21:00:00,102153.15000000001,102153.15000000001,612918.9,612918.9,0.0,1695769.9648115813,0.0,0.0,282628.32746859689,0.0 
 09/27  21:10:00,102153.15000000001,102153.15000000001,,,,,,0.0,84788.49824057908,0.0 
 09/27  21:20:00,102153.15000000001,102153.15000000001,,,,,,0.0,84788.49824057908,0.0 
 09/27  21:30:00,102153.15000000001,102153.15000000001,,,,,,0.0,84788.49824057908,0.0 
 09/27  21:40:00,102153.15000000001,102153.15000000001,,,,,,0.0,84788.49824057908,0.0 
 09/27  21:50:00,102153.15000000001,102153.15000000001,,,,,,0.0,84788.49824057908,0.0 
 09/27  22:00:00,102153.15000000001,102153.15000000001,612918.9,612918.9,0.0,508730.9894434745,0.0,0.0,84788.49824057908,0.0 
 09/27  22:10:00,90062.40000000001,90062.40000000001,,,,,,0.0,8508.984444546384,0.0 
 09/27  22:20:00,90062.40000000001,90062.40000000001,,,,,,0.0,8508.984444546384,0.0 
 09/27  22:30:00,90062.40000000001,90062.40000000001,,,,,,0.0,8508.984444546384,0.0 
 09/27  22:40:00,90062.40000000001,90062.40000000001,,,,,,0.0,8508.984444546384,0.0 
 09/27  22:50:00,90062.40000000001,90062.40000000001,,,,,,0.0,8508.984444546384,0.0 
 09/27  23:00:00,90062.40000000001,90062.40000000001,540374.4,540374.4,0.0,51053.9066672783,0.0,0.0,8508.984444546384,0.0 
 09/27  23:10:00,0.0,0.0,,,,,,0.0,25526.953333639154,0.0 
 09/27  23:20:00,0.0,0.0,,,,,,0.0,25526.953333639154,0.0 
 09/27  23:30:00,0.0,0.0,,,,,,0.0,25526.953333639154,0.0 
 09/27  23:40:00,0.0,0.0,,,,,,0.0,25526.953333639154,0.0 
 09/27  23:50:00,0.0,0.0,,,,,,0.0,25526.953333639154,0.0 
 09/27  24:00:00,0.0,0.0,0.0,0.0,0.0,153161.72000183495,0.0,0.0,25526.953333639154,0.0 
 09/28  00:10:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  00:20:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  00:30:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  00:40:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  00:50:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  01:00:00,0.0,0.0,0.0,0.0,0.0,204215.6266691132,0.0,0.0,34035.93777818554,0.0 
 09/28  01:10:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  01:20:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  01:30:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  01:40:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  01:50:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  02:00:00,0.0,0.0,0.0,0.0,0.0,204215.6266691132,0.0,0.0,34035.93777818554,0.0 
 09/28  02:10:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  02:20:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  02:30:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  02:40:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  02:50:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  03:00:00,0.0,0.0,0.0,0.0,0.0,204215.6266691132,0.0,0.0,34035.93777818554,0.0 
 09/28  03:10:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  03:20:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  03:30:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  03:40:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  03:50:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  04:00:00,0.0,0.0,0.0,0.0,0.0,204215.6266691132,0.0,0.0,34035.93777818554,0.0 
 09/28  04:10:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  04:20:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  04:30:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  04:40:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  04:50:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  05:00:00,0.0,0.0,0.0,0.0,0.0,204215.6266691132,0.0,0.0,34035.93777818554,0.0 
 09/28  05:10:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  05:20:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  05:30:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  05:40:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  05:50:00,0.0,0.0,,,,,,0.0,34035.93777818554,0.0 
 09/28  06:00:00,0.0,0.0,0.0,0.0,0.0,204215.6266691132,0.0,0.0,34035.93777818554,0.0 
 09/28  06:10:00,12090.749999999998,12090.749999999998,,,,,,0.0,104693.01964533475,0.0 
 09/28  06:20:00,12090.749999999998,12090.749999999998,,,,,,0.0,104693.01964533475,0.0 
 09/28  06:30:00,12090.749999999998,12090.749999999998,,,,,,0.0,104693.01964533475,0.0 
 09/28  06:40:00,12090.749999999998,12090.749999999998,,,,,,0.0,104693.01964533475,0.0 
 09/28  06:50:00,12090.749999999998,12090.749999999998,,,,,,0.0,104693.01964533475,0.0 
 09/28  07:00:00,12090.749999999998,12090.749999999998,72544.49999999999,72544.49999999999,0.0,628158.1178720085,0.0,0.0,104693.01964533475,0.0 
 09/28  07:10:00,64949.40943531311,64949.40943531311,,,,,,0.0,299646.29635768968,0.0 
 09/28  07:20:00,61379.44562337272,61379.44562337272,,,,,,0.0,299646.29635768968,0.0 
 09/28  07:30:00,57623.235115444826,57623.235115444826,,,,,,0.0,299646.29635768968,0.0 
 09/28  07:40:00,52801.25610483318,52801.25610483318,,,,,,0.0,299646.29635768968,0.0 
 09/28  07:50:00,47902.078009898316,47902.078009898316,,,,,,0.0,299646.29635768968,0.0 
 09/28  08:00:00,44895.62803130377,44895.62803130377,329551.0523201659,329551.0523201659,0.0,1797877.778146138,0.0,0.0,299646.29635768968,0.0 
 09/28  08:10:00,39788.53025358549,39788.53025358549,,,,,,0.0,291137.31191314329,0.0 
 09/28  08:20:00,34670.45220782251,34670.45220782251,,,,,,0.0,291137.31191314329,0.0 
 09/28  08:30:00,29561.865644909332,29561.865644909332,,,,,,0.0,291137.31191314329,0.0 
 09/28  08:40:00,26238.30482596448,26238.30482596448,,,,,,0.0,291137.31191314329,0.0 
 09/28  08:50:00,22856.79,22856.79,,,,,,0.0,291137.31191314329,0.0 
 09/28  09:00:00,22856.79,22856.79,175972.73293228184,175972.73293228184,0.0,1746823.8714788599,0.0,0.0,291137.31191314329,0.0 
 09/28  09:10:00,22856.79,22856.79,,,,,,0.0,70657.08186714922,0.0 
 09/28  09:20:00,22856.79,22856.79,,,,,,0.0,70657.08186714922,0.0 
 09/28  09:30:00,22856.79,22856.79,,,,,,0.0,70657.08186714922,0.0 
 09/28  09:40:00,22856.79,22856.79,,,,,,0.0,70657.08186714922,0.0 
 09/28  09:50:00,22856.79,22856.79,,,,,,0.0,70657.08186714922,0.0 
 09/28  10:00:00,22856.79,22856.79,137140.74000000003,137140.74000000003,0.0,423942.4912028953,0.0,0.0,70657.08186714922,0.0 
 09/28  10:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/28  10:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/28  10:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/28  10:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/28  10:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/28  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/28  11:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/28  11:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/28  11:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/28  11:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/28  11:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/28  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/28  12:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/28  12:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/28  12:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/28  12:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/28  12:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/28  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/28  13:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/28  13:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 09/28  13:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
