time,G(i),H_sun,T2m,WS10m,Int
20161105:0809,415.01,29.64,17.3,1.13,0.0
20161105:0909,512.01,34.7,18.6,0.84,0.0
20161105:1009,569.01,36.43,19.29,0.88,0.0
20161105:1109,534.01,34.53,19.97,0.91,0.0
20161105:1209,398.01,29.33,20.66,0.95,0.0
20161105:1309,328.01,21.6,20.38,0.79,0.0
20161105:1409,167.01,12.13,20.1,0.63,0.0
20161105:1509,0.0,0.0,19.81,0.47,0.0
20161105:1609,0.0,0.0,19.19,1.03,0.0
20161105:1709,0.0,0.0,18.56,1.58,0.0
20161105:1809,0.0,0.0,17.94,2.14,0.0
20161105:1909,0.0,0.0,17.49,2.69,0.0
20161105:2009,0.0,0.0,17.04,3.25,0.0
20161105:2109,0.0,0.0,16.59,3.81,0.0
20161105:2209,0.0,0.0,16.43,4.02,0.0
20161105:2309,0.0,0.0,16.26,4.24,0.0
20161106:0009,0.0,0.0,16.1,4.46,0.0
20161106:0109,0.0,0.0,15.77,4.55,0.0
20161106:0209,0.0,0.0,15.44,4.65,0.0
20161106:0309,0.0,0.0,15.11,4.74,0.0
20161106:0409,0.0,0.0,15.34,4.95,0.0
20161106:0509,0.0,0.0,15.56,5.15,0.0
20161106:0609,156.0,12.37,15.78,5.35,0.0
20161106:0709,322.01,21.76,17.02,5.55,0.0
20161106:0809,458.01,29.36,18.25,5.76,0.0
20161106:0909,549.01,34.4,19.49,5.96,0.0
20161106:1009,577.01,36.13,20.03,6.07,0.0
20161106:1109,545.01,34.24,20.57,6.19,0.0
20161106:1209,449.01,29.07,21.11,6.3,0.0
20161106:1309,308.01,21.37,20.74,6.37,0.0
20161106:1409,167.01,11.92,20.37,6.43,0.0
20161106:1509,0.0,0.0,20.0,6.5,0.0
20161106:1609,0.0,0.0,19.18,6.62,0.0
20161106:1709,0.0,0.0,18.37,6.74,0.0
20161106:1809,0.0,0.0,17.55,6.87,0.0
20161106:1909,0.0,0.0,17.23,6.92,0.0
20161106:2009,0.0,0.0,16.9,6.98,0.0
20161106:2109,0.0,0.0,16.58,7.03,0.0
20161106:2209,0.0,0.0,16.5,7.07,0.0
20161106:2309,0.0,0.0,16.43,7.11,0.0
20161107:0009,0.0,0.0,16.35,7.14,0.0
20161107:0109,0.0,0.0,16.35,7.4,0.0
20161107:0209,0.0,0.0,16.35,7.65,0.0
20161107:0309,0.0,0.0,16.35,7.9,0.0
20161107:0409,0.0,0.0,16.63,7.78,0.0
20161107:0509,0.0,0.0,16.91,7.66,0.0
20161107:0609,108.0,12.15,17.19,7.54,0.0
20161107:0709,285.01,21.5,18.46,7.81,0.0
20161107:0809,365.01,29.08,19.72,8.08,0.0
20161107:0909,474.01,34.1,20.99,8.34,0.0
20161107:1009,292.0,35.83,21.41,8.49,0.0
20161107:1109,278.0,33.96,21.82,8.64,0.0
20161107:1209,192.0,28.81,22.24,8.79,0.0
20161107:1309,182.0,21.14,21.84,8.81,0.0
20161107:1409,79.0,11.72,21.44,8.83,0.0
20161107:1509,0.0,0.0,21.04,8.86,0.0
20161107:1609,0.0,0.0,20.47,8.84,0.0
20161107:1709,0.0,0.0,19.89,8.83,0.0
20161107:1809,0.0,0.0,19.32,8.81,0.0
20161107:1909,0.0,0.0,19.12,8.76,0.0
20161107:2009,0.0,0.0,18.92,8.7,0.0
20161107:2109,0.0,0.0,18.73,8.65,0.0
20161107:2209,0.0,0.0,18.84,8.75,0.0
20161107:2309,0.0,0.0,18.96,8.86,0.0
20161108:0009,0.0,0.0,19.07,8.97,0.0
20161108:0109,0.0,0.0,19.11,8.72,0.0
20161108:0209,0.0,0.0,19.14,8.48,0.0
20161108:0309,0.0,0.0,19.18,8.23,0.0
20161108:0409,0.0,0.0,19.32,8.25,0.0
20161108:0509,0.0,0.0,19.46,8.26,0.0
20161108:0609,130.0,11.92,19.6,8.28,0.0
20161108:0709,262.0,21.25,20.92,8.47,0.0
20161108:0809,409.01,28.81,22.23,8.66,0.0
20161108:0909,524.01,33.81,23.55,8.86,0.0
20161108:1009,227.0,35.54,23.92,8.8,0.0
20161108:1109,391.0,33.68,24.3,8.75,0.0
20161108:1209,321.0,28.56,24.67,8.7,0.0
20161108:1309,61.0,20.92,24.03,8.82,0.0
20161108:1409,61.0,11.53,23.39,8.94,0.0
20161108:1509,0.0,0.0,22.75,9.06,0.0
20161108:1609,0.0,0.0,21.83,9.05,0.0
20161108:1709,0.0,0.0,20.92,9.03,0.0
20161108:1809,0.0,0.0,20.0,9.02,0.0
20161108:1909,0.0,0.0,19.64,9.26,0.0
20161108:2009,0.0,0.0,19.27,9.5,0.0
20161108:2109,0.0,0.0,18.91,9.74,0.0
20161108:2209,0.0,0.0,19.04,9.96,0.0
20161108:2309,0.0,0.0,19.18,10.18,0.0
20161109:0009,0.0,0.0,19.31,10.4,0.0
20161109:0109,0.0,0.0,18.92,10.44,0.0
20161109:0209,0.0,0.0,18.54,10.48,0.0
20161109:0309,0.0,0.0,18.15,10.52,0.0
20161109:0409,0.0,0.0,18.33,10.55,0.0
20161109:0509,0.0,0.0,18.51,10.58,0.0
20161109:0609,132.0,11.69,18.69,10.61,0.0
20161109:0709,220.25,21.01,19.49,11.2,1.0
20161109:0809,424.01,28.54,20.28,11.78,0.0
20161109:0909,520.01,33.53,21.07,12.37,0.0
20161109:1009,243.0,35.25,20.54,12.3,0.0
20161109:1109,153.0,33.4,20.02,12.23,0.0
20161109:1209,66.0,28.31,19.49,12.15,0.0
20161109:1309,68.0,20.71,18.59,11.41,0.0
20161109:1409,30.0,11.34,17.69,10.66,0.0
20161109:1509,0.0,0.0,16.79,9.92,0.0
20161109:1609,0.0,0.0,16.47,9.59,0.0
20161109:1709,0.0,0.0,16.16,9.26,0.0
20161109:1809,0.0,0.0,15.84,8.92,0.0
20161109:1909,0.0,0.0,15.53,8.96,0.0
20161109:2009,0.0,0.0,15.21,9.0,0.0
20161109:2109,0.0,0.0,14.9,9.03,0.0
20161109:2209,0.0,0.0,14.82,8.8,0.0
20161109:2309,0.0,0.0,14.75,8.57,0.0
20161110:0009,0.0,0.0,14.67,8.34,0.0
20161110:0109,0.0,0.0,14.4,8.08,0.0
20161110:0209,0.0,0.0,14.12,7.82,0.0
20161110:0309,0.0,0.0,13.85,7.56,0.0
20161110:0409,0.0,0.0,13.99,7.32,0.0
20161110:0509,0.0,0.0,14.13,7.08,0.0
20161110:0609,141.0,11.47,14.27,6.84,0.0
20161110:0709,306.01,20.76,15.56,6.53,0.0
20161110:0809,441.01,28.27,16.84,6.23,0.0
20161110:0909,533.01,33.24,18.12,5.92,0.0
20161110:1009,561.01,34.96,18.5,6.07,0.0
20161110:1109,536.01,33.13,18.88,6.23,0.0
20161110:1209,447.01,28.07,19.26,6.39,0.0
20161110:1309,329.01,20.5,19.17,6.5,0.0
20161110:1409,48.0,11.16,19.07,6.62,0.0
20161110:1509,0.0,0.0,18.97,6.73,0.0
20161110:1609,0.0,0.0,18.4,6.64,0.0
20161110:1709,0.0,0.0,17.83,6.55,0.0
20161110:1809,0.0,0.0,17.26,6.46,0.0
20161110:1909,0.0,0.0,17.08,6.42,0.0
20161110:2009,0.0,0.0,16.9,6.38,0.0
20161110:2109,0.0,0.0,16.72,6.34,0.0
20161110:2209,0.0,0.0,16.72,6.24,0.0
20161110:2309,0.0,0.0,16.71,6.13,0.0
20161111:0009,0.0,0.0,16.71,6.03,0.0
20161111:0109,0.0,0.0,16.26,5.75,0.0
20161111:0209,0.0,0.0,15.82,5.47,0.0
20161111:0309,0.0,0.0,15.37,5.19,0.0
20161111:0409,0.0,0.0,15.52,5.1,0.0
20161111:0509,0.0,0.0,15.66,5.01,0.0
20161111:0609,137.0,11.24,15.8,4.92,0.0
20161111:0709,302.01,20.52,16.91,5.14,0.0
20161111:0809,439.01,28.0,18.01,5.37,0.0
20161111:0909,528.01,32.96,19.12,5.59,0.0
20161111:1009,557.01,34.69,19.45,5.68,0.0
20161111:1109,529.01,32.87,19.77,5.77,0.0
20161111:1209,443.01,27.84,20.1,5.86,0.0
20161111:1309,310.01,20.29,19.88,5.32,0.0
20161111:1409,142.0,10.98,19.66,4.79,0.0
20161111:1509,0.0,0.0,19.44,4.25,0.0
20161111:1609,0.0,0.0,18.65,4.06,0.0
20161111:1709,0.0,0.0,17.86,3.88,0.0
20161111:1809,0.0,0.0,17.07,3.7,0.0
20161111:1909,0.0,0.0,16.78,3.85,0.0
20161111:2009,0.0,0.0,16.49,4.0,0.0
20161111:2109,0.0,0.0,16.2,4.15,0.0
20161111:2209,0.0,0.0,16.11,4.23,0.0
20161111:2309,0.0,0.0,16.02,4.32,0.0
20161112:0009,0.0,0.0,15.93,4.4,0.0
20161112:0109,0.0,0.0,15.94,4.59,0.0
20161112:0209,0.0,0.0,15.96,4.78,0.0
20161112:0309,0.0,0.0,15.97,4.97,0.0
20161112:0409,0.0,0.0,16.09,5.24,0.0
20161112:0509,0.0,0.0,16.2,5.51,0.0
20161112:0609,29.0,11.02,16.31,5.78,0.0
20161112:0709,107.0,20.27,17.52,6.43,0.0
20161112:0809,163.0,27.74,18.73,7.08,0.0
20161112:0909,90.0,32.69,19.94,7.72,0.0
20161112:1009,295.0,34.41,19.84,8.18,0.0
20161112:1109,474.01,32.61,19.75,8.64,0.0
20161112:1209,422.01,27.61,19.65,9.1,0.0
20161112:1309,293.01,20.09,19.19,9.26,0.0
20161112:1409,88.0,10.81,18.73,9.41,0.0
20161112:1509,0.0,0.0,18.27,9.56,0.0
20161112:1609,0.0,0.0,17.81,9.61,0.0
20161112:1709,0.0,0.0,17.36,9.67,0.0
20161112:1809,0.0,0.0,16.9,9.72,0.0
20161112:1909,0.0,0.0,16.75,9.61,0.0
20161112:2009,0.0,0.0,16.6,9.49,0.0
20161112:2109,0.0,0.0,16.45,9.38,0.0
20161112:2209,0.0,0.0,16.31,8.8,0.0
20161112:2309,0.0,0.0,16.18,8.21,0.0
20161113:0009,0.0,0.0,16.04,7.63,0.0
20161113:0109,0.0,0.0,15.43,6.95,0.0
20161113:0209,0.0,0.0,14.83,6.28,0.0
20161113:0309,0.0,0.0,14.22,5.6,0.0
20161113:0409,0.0,0.0,14.21,5.39,0.0
20161113:0509,0.0,0.0,14.19,5.19,0.0
20161113:0609,129.0,10.8,14.17,4.98,0.0
20161113:0709,293.01,20.03,15.42,5.2,0.0
20161113:0809,428.01,27.48,16.66,5.42,0.0
20161113:0909,516.01,32.42,17.9,5.64,0.0
20161113:1009,548.01,34.14,18.27,5.48,0.0
20161113:1109,520.01,32.36,18.64,5.32,0.0
20161113:1209,435.01,27.38,19.01,5.16,0.0
20161113:1309,305.01,19.9,18.47,4.81,0.0
20161113:1409,140.0,10.64,17.93,4.46,0.0
20161113:1509,0.0,0.0,17.38,4.11,0.0
20161113:1609,0.0,0.0,16.59,3.98,0.0
20161113:1709,0.0,0.0,15.79,3.85,0.0
20161113:1809,0.0,0.0,15.0,3.72,0.0
20161113:1909,0.0,0.0,14.56,3.66,0.0
20161113:2009,0.0,0.0,14.12,3.6,0.0
20161113:2109,0.0,0.0,13.69,3.54,0.0
20161113:2209,0.0,0.0,13.65,3.39,0.0
20161113:2309,0.0,0.0,13.62,3.24,0.0
20161114:0009,0.0,0.0,13.58,3.09,0.0
20161114:0109,0.0,0.0,13.28,2.91,0.0
20161114:0209,0.0,0.0,12.97,2.74,0.0
20161114:0309,0.0,0.0,12.67,2.57,0.0
20161114:0409,0.0,0.0,12.75,2.88,0.0
20161114:0509,0.0,0.0,12.83,3.19,0.0
20161114:0609,84.0,10.58,12.91,3.5,0.0
20161114:0709,233.0,19.79,14.26,3.95,0.0
20161114:0809,290.0,27.23,15.6,4.4,0.0
20161114:0909,339.0,32.15,16.95,4.84,0.0
20161114:1009,250.0,33.88,17.13,5.38,0.0
20161114:1109,342.0,32.11,17.32,5.93,0.0
20161114:1209,330.0,27.16,17.5,6.47,0.0
20161114:1309,292.01,19.71,17.21,6.33,0.0
20161114:1409,139.01,10.48,16.92,6.18,0.0
20161114:1509,0.0,0.0,16.62,6.04,0.0
20161114:1609,0.0,0.0,15.94,6.32,0.0
20161114:1709,0.0,0.0,15.25,6.6,0.0
20161114:1809,0.0,0.0,14.57,6.88,0.0
20161114:1909,0.0,0.0,14.0,7.16,0.0
20161114:2009,0.0,0.0,13.43,7.44,0.0
20161114:2109,0.0,0.0,12.87,7.72,0.0
20161114:2209,0.0,0.0,12.74,8.07,0.0
20161114:2309,0.0,0.0,12.62,8.41,0.0
20161115:0009,0.0,0.0,12.49,8.76,0.0
20161115:0109,0.0,0.0,12.23,8.93,0.0
20161115:0209,0.0,0.0,11.98,9.1,0.0
20161115:0309,0.0,0.0,11.72,9.27,0.0
20161115:0409,0.0,0.0,11.8,9.26,0.0
20161115:0509,0.0,0.0,11.88,9.24,0.0
20161115:0609,51.0,10.36,11.96,9.23,0.0
20161115:0709,81.0,19.56,12.88,9.26,0.0
20161115:0809,122.0,26.97,13.79,9.29,0.0
20161115:0909,79.0,31.89,14.7,9.32,0.0
20161115:1009,75.0,33.62,14.81,9.29,0.0
20161115:1109,84.0,31.87,14.93,9.26,0.0
20161115:1209,83.0,26.95,15.04,9.23,0.0
20161115:1309,75.0,19.53,14.78,9.07,0.0
20161115:1409,48.0,10.33,14.51,8.91,0.0
20161115:1509,0.0,0.0,14.24,8.74,0.0
20161115:1609,0.0,0.0,13.45,8.6,0.0
20161115:1709,0.0,0.0,12.67,8.46,0.0
20161115:1809,0.0,0.0,11.88,8.32,0.0
20161115:1909,0.0,0.0,11.7,8.25,0.0
20161115:2009,0.0,0.0,11.52,8.19,0.0
20161115:2109,0.0,0.0,11.35,8.12,0.0
20161115:2209,0.0,0.0,11.37,8.17,0.0
20161115:2309,0.0,0.0,11.4,8.23,0.0
20161116:0009,0.0,0.0,11.42,8.28,0.0
20161116:0109,0.0,0.0,11.58,8.22,0.0
20161116:0209,0.0,0.0,11.73,8.16,0.0
20161116:0309,0.0,0.0,11.89,8.1,0.0
20161116:0409,0.0,0.0,11.96,8.23,0.0
20161116:0509,0.0,0.0,12.02,8.36,0.0
20161116:0609,43.0,10.15,12.08,8.5,0.0
20161116:0709,82.0,19.33,12.47,8.37,0.0
20161116:0809,118.0,26.73,12.85,8.25,0.0
20161116:0909,419.01,31.63,13.23,8.12,0.0
20161116:1009,272.0,33.36,13.22,7.87,0.0
20161116:1109,296.0,31.64,13.21,7.62,0.0
20161116:1209,151.0,26.74,13.2,7.37,0.0
20161116:1309,285.01,19.35,13.36,6.95,0.0
20161116:1409,129.0,10.18,13.52,6.54,0.0
20161116:1509,0.0,0.0,13.67,6.12,0.0
20161116:1609,0.0,0.0,12.99,5.73,0.0
20161116:1709,0.0,0.0,12.32,5.33,0.0
20161116:1809,0.0,0.0,11.64,4.94,0.0
20161116:1909,0.0,0.0,11.34,4.77,0.0
20161116:2009,0.0,0.0,11.04,4.61,0.0
20161116:2109,0.0,0.0,10.75,4.44,0.0
20161116:2209,0.0,0.0,10.97,4.38,0.0
20161116:2309,0.0,0.0,11.19,4.31,0.0
20161117:0009,0.0,0.0,11.41,4.25,0.0
20161117:0109,0.0,0.0,11.01,4.41,0.0
20161117:0209,0.0,0.0,10.61,4.58,0.0
20161117:0309,0.0,0.0,10.21,4.74,0.0
20161117:0409,0.0,0.0,10.39,4.63,0.0
20161117:0509,0.0,0.0,10.57,4.51,0.0
20161117:0609,61.0,9.93,10.75,4.39,0.0
20161117:0709,263.01,19.1,11.87,4.26,0.0
20161117:0809,395.01,26.48,12.99,4.13,0.0
20161117:0909,440.01,31.38,14.11,4.0,0.0
20161117:1009,454.01,33.12,14.45,4.0,0.0
20161117:1109,404.01,31.41,14.78,4.01,0.0
20161117:1209,328.01,26.54,15.12,4.01,0.0
20161117:1309,255.01,19.18,14.95,4.12,0.0
20161117:1409,135.01,10.03,14.78,4.23,0.0
20161117:1509,0.0,0.0,14.6,4.33,0.0
20161117:1609,0.0,0.0,14.39,4.18,0.0
20161117:1709,0.0,0.0,14.18,4.03,0.0
20161117:1809,0.0,0.0,13.97,3.88,0.0
20161117:1909,0.0,0.0,13.77,3.74,0.0
20161117:2009,0.0,0.0,13.56,3.6,0.0
20161117:2109,0.0,0.0,13.36,3.46,0.0
20161117:2209,0.0,0.0,13.36,3.64,0.0
20161117:2309,0.0,0.0,13.36,3.81,0.0
20161118:0009,0.0,0.0,13.36,3.99,0.0
20161118:0109,0.0,0.0,12.8,3.91,0.0
20161118:0209,0.0,0.0,12.24,3.83,0.0
20161118:0309,0.0,0.0,11.68,3.75,0.0
20161118:0409,0.0,0.0,11.74,3.71,0.0
20161118:0509,0.0,0.0,11.8,3.68,0.0
20161118:0609,62.0,9.72,11.85,3.64,0.0
20161118:0709,170.0,18.87,12.97,3.33,0.0
20161118:0809,332.01,26.24,14.08,3.03,0.0
20161118:0909,439.01,31.13,15.2,2.72,0.0
20161118:1009,341.0,32.87,15.47,2.86,0.0
20161118:1109,249.0,31.19,15.73,2.99,0.0
20161118:1209,277.0,26.35,16.0,3.13,0.0
20161118:1309,215.0,19.02,15.39,3.28,0.0
20161118:1409,119.0,9.9,14.78,3.43,0.0
20161118:1509,0.0,0.0,14.17,3.59,0.0
20161118:1609,0.0,0.0,13.68,3.48,0.0
20161118:1709,0.0,0.0,13.18,3.37,0.0
20161118:1809,0.0,0.0,12.69,3.26,0.0
20161118:1909,0.0,0.0,12.42,3.11,0.0
20161118:2009,0.0,0.0,12.15,2.96,0.0
20161118:2109,0.0,0.0,11.89,2.81,0.0
20161118:2209,0.0,0.0,11.84,2.8,0.0
20161118:2309,0.0,0.0,11.78,2.79,0.0
20161119:0009,0.0,0.0,11.73,2.77,0.0
20161119:0109,0.0,0.0,11.32,2.98,0.0
20161119:0209,0.0,0.0,10.9,3.19,0.0
20161119:0309,0.0,0.0,10.49,3.39,0.0
20161119:0409,0.0,0.0,10.78,3.2,0.0
20161119:0509,0.0,0.0,11.06,3.02,0.0
20161119:0609,57.0,9.51,11.34,2.83,0.0
20161119:0709,112.0,18.64,12.86,2.4,0.0
20161119:0809,305.0,26.0,14.37,1.96,0.0
20161119:0909,283.0,30.88,15.88,1.53,0.0
20161119:1009,202.0,32.64,16.25,1.72,0.0
20161119:1109,297.0,30.97,16.63,1.91,0.0
20161119:1209,134.0,26.16,17.0,2.1,0.0
20161119:1309,134.0,18.86,16.41,2.33,0.0
20161119:1409,113.0,9.76,15.82,2.56,0.0
20161119:1509,0.0,0.0,15.23,2.79,0.0
20161119:1609,0.0,0.0,14.61,2.66,0.0
20161119:1709,0.0,0.0,13.98,2.53,0.0
20161119:1809,0.0,0.0,13.36,2.4,0.0
20161119:1909,0.0,0.0,13.12,2.57,0.0
20161119:2009,0.0,0.0,12.88,2.75,0.0
20161119:2109,0.0,0.0,12.65,2.92,0.0
20161119:2209,0.0,0.0,12.45,3.29,0.0
20161119:2309,0.0,0.0,12.25,3.66,0.0
20161120:0009,0.0,0.0,12.05,4.03,0.0
20161120:0109,0.0,0.0,11.72,4.19,0.0
20161120:0209,0.0,0.0,11.39,4.36,0.0
20161120:0309,0.0,0.0,11.06,4.52,0.0
20161120:0409,0.0,0.0,11.17,4.49,0.0
20161120:0509,0.0,0.0,11.27,4.45,0.0
20161120:0609,52.0,9.3,11.37,4.41,0.0
20161120:0709,118.0,18.42,12.92,4.33,0.0
20161120:0809,211.0,25.77,14.47,4.25,0.0
20161120:0909,168.0,30.65,16.02,4.17,0.0
20161120:1009,297.0,32.4,16.36,4.5,0.0
20161120:1109,146.0,30.76,16.71,4.83,0.0
20161120:1209,113.0,25.98,17.05,5.16,0.0
20161120:1309,188.0,18.71,16.63,5.3,0.0
20161120:1409,79.0,9.64,16.21,5.43,0.0
20161120:1509,0.0,0.0,15.78,5.57,0.0
20161120:1609,0.0,0.0,14.96,5.77,0.0
20161120:1709,0.0,0.0,14.15,5.97,0.0
20161120:1809,0.0,0.0,13.33,6.17,0.0
20161120:1909,0.0,0.0,12.86,6.22,0.0
20161120:2009,0.0,0.0,12.39,6.28,0.0
20161120:2109,0.0,0.0,11.92,6.33,0.0
20161120:2209,0.0,0.0,11.73,6.34,0.0
20161120:2309,0.0,0.0,11.55,6.35,0.0
20161121:0009,0.0,0.0,11.36,6.36,0.0
20161121:0109,0.0,0.0,11.35,6.34,0.0
20161121:0209,0.0,0.0,11.33,6.33,0.0
20161121:0309,0.0,0.0,11.32,6.32,0.0
20161121:0409,0.0,0.0,11.46,6.5,0.0
20161121:0509,0.0,0.0,11.6,6.69,0.0
20161121:0609,45.0,9.1,11.74,6.87,0.0
20161121:0709,94.0,18.2,12.77,7.07,0.0
20161121:0809,89.0,25.54,13.79,7.26,0.0
20161121:0909,76.0,30.41,14.82,7.46,0.0
20161121:1009,83.0,32.18,15.27,7.45,0.0
20161121:1109,73.0,30.56,15.72,7.44,0.0
20161121:1209,179.0,25.8,16.17,7.43,0.0
20161121:1309,31.0,18.56,15.78,7.15,0.0
20161121:1409,56.0,9.52,15.38,6.87,0.0
20161121:1509,0.0,0.0,14.98,6.59,0.0
20161121:1609,0.0,0.0,14.24,6.46,0.0
20161121:1709,0.0,0.0,13.5,6.33,0.0
20161121:1809,0.0,0.0,12.76,6.19,0.0
20161121:1909,0.0,0.0,12.46,6.2,0.0
20161121:2009,0.0,0.0,12.15,6.2,0.0
20161121:2109,0.0,0.0,11.85,6.21,0.0
20161121:2209,0.0,0.0,11.75,6.36,0.0
20161121:2309,0.0,0.0,11.64,6.52,0.0
20161122:0009,0.0,0.0,11.54,6.68,0.0
20161122:0109,0.0,0.0,11.31,6.82,0.0
20161122:0209,0.0,0.0,11.07,6.96,0.0
20161122:0309,0.0,0.0,10.84,7.1,0.0
20161122:0409,0.0,0.0,10.96,7.09,0.0
20161122:0509,0.0,0.0,11.08,7.07,0.0
20161122:0609,42.0,8.9,11.2,7.05,0.0
20161122:0709,91.0,17.99,12.28,7.23,0.0
20161122:0809,171.0,25.31,13.36,7.41,0.0
20161122:0909,276.0,30.18,14.44,7.59,0.0
20161122:1009,166.0,31.96,14.94,7.78,0.0
20161122:1109,97.0,30.36,15.43,7.98,0.0
20161122:1209,118.0,25.63,15.93,8.18,0.0
20161122:1309,77.0,18.42,15.7,8.08,0.0
20161122:1409,51.0,9.4,15.47,7.99,0.0
20161122:1509,0.0,0.0,15.24,7.89,0.0
20161122:1609,0.0,0.0,14.45,7.71,0.0
20161122:1709,0.0,0.0,13.66,7.52,0.0
20161122:1809,0.0,0.0,12.87,7.34,0.0
20161122:1909,0.0,0.0,12.52,7.29,0.0
20161122:2009,0.0,0.0,12.16,7.24,0.0
20161122:2109,0.0,0.0,11.81,7.19,0.0
20161122:2209,0.0,0.0,11.8,7.15,0.0
20161122:2309,0.0,0.0,11.78,7.12,0.0
20161123:0009,0.0,0.0,11.77,7.09,0.0
20161123:0109,0.0,0.0,11.68,7.26,0.0
20161123:0209,0.0,0.0,11.6,7.44,0.0
20161123:0309,0.0,0.0,11.51,7.61,0.0
20161123:0409,0.0,0.0,11.6,7.59,0.0
20161123:0509,0.0,0.0,11.69,7.57,0.0
20161123:0609,36.0,8.7,11.77,7.54,0.0
20161123:0709,83.0,17.78,12.65,7.64,0.0
20161123:0809,102.0,25.09,13.52,7.74,0.0
20161123:0909,102.0,29.96,14.39,7.83,0.0
20161123:1009,109.0,31.75,14.84,7.87,0.0
20161123:1109,99.0,30.17,15.29,7.9,0.0
20161123:1209,80.0,25.47,15.74,7.93,0.0
20161123:1309,170.0,18.29,15.43,7.52,0.0
20161123:1409,68.0,9.3,15.12,7.11,0.0
20161123:1509,0.0,0.0,14.81,6.7,0.0
20161123:1609,0.0,0.0,14.05,6.61,0.0
20161123:1709,0.0,0.0,13.28,6.51,0.0
20161123:1809,0.0,0.0,12.52,6.41,0.0
20161123:1909,0.0,0.0,12.11,6.36,0.0
20161123:2009,0.0,0.0,11.69,6.31,0.0
20161123:2109,0.0,0.0,11.28,6.26,0.0
20161123:2209,0.0,0.0,11.1,6.44,0.0
20161123:2309,0.0,0.0,10.92,6.61,0.0
20161124:0009,0.0,0.0,10.74,6.79,0.0
20161124:0109,0.0,0.0,11.05,6.69,0.0
20161124:0209,0.0,0.0,11.37,6.6,0.0
20161124:0309,0.0,0.0,11.68,6.51,0.0
20161124:0409,0.0,0.0,11.68,6.4,0.0
20161124:0509,0.0,0.0,11.67,6.29,0.0
20161124:0609,38.0,8.5,11.66,6.18,0.0
20161124:0709,88.0,17.57,12.47,6.23,0.0
20161124:0809,111.0,24.88,13.27,6.29,0.0
20161124:0909,155.0,29.74,14.07,6.34,0.0
20161124:1009,133.0,31.54,14.51,6.27,0.0
20161124:1109,124.0,29.98,14.94,6.2,0.0
20161124:1209,250.0,25.32,15.38,6.12,0.0
20161124:1309,193.0,18.16,15.33,5.91,0.0
20161124:1409,66.0,9.19,15.28,5.69,0.0
20161124:1509,0.0,0.0,15.22,5.48,0.0
20161124:1609,0.0,0.0,14.78,5.12,0.0
20161124:1709,0.0,0.0,14.34,4.76,0.0
20161124:1809,0.0,0.0,13.9,4.4,0.0
20161124:1909,0.0,0.0,13.72,4.21,0.0
20161124:2009,0.0,0.0,13.54,4.02,0.0
20161124:2109,0.0,0.0,13.36,3.83,0.0
20161124:2209,0.0,0.0,13.29,3.69,0.0
20161124:2309,0.0,0.0,13.23,3.55,0.0
20161125:0009,0.0,0.0,13.16,3.41,0.0
20161125:0109,0.0,0.0,12.8,3.37,0.0
20161125:0209,0.0,0.0,12.45,3.32,0.0
20161125:0309,0.0,0.0,12.09,3.28,0.0
20161125:0409,0.0,0.0,12.18,3.03,0.0
20161125:0509,0.0,0.0,12.27,2.79,0.0
20161125:0609,42.0,8.3,12.36,2.54,0.0
20161125:0709,88.0,17.37,13.3,2.26,0.0
20161125:0809,112.0,24.67,14.24,1.98,0.0
20161125:0909,116.0,29.53,15.18,1.7,0.0
20161125:1009,101.0,31.34,15.44,1.54,0.0
20161125:1109,128.0,29.8,15.7,1.37,0.0
20161125:1209,176.0,25.17,15.96,1.21,0.0
20161125:1309,106.0,18.04,15.78,0.87,0.0
20161125:1409,68.0,9.1,15.6,0.53,0.0
20161125:1509,0.0,0.0,15.41,0.19,0.0
20161125:1609,0.0,0.0,14.96,0.33,0.0
20161125:1709,0.0,0.0,14.5,0.47,0.0
20161125:1809,0.0,0.0,14.05,0.61,0.0
20161125:1909,0.0,0.0,13.79,0.89,0.0
20161125:2009,0.0,0.0,13.52,1.18,0.0
20161125:2109,0.0,0.0,13.26,1.46,0.0
20161125:2209,0.0,0.0,13.28,1.4,0.0
20161125:2309,0.0,0.0,13.3,1.34,0.0
20161126:0009,0.0,0.0,13.32,1.28,0.0
20161126:0109,0.0,0.0,13.38,1.48,0.0
20161126:0209,0.0,0.0,13.44,1.67,0.0
20161126:0309,0.0,0.0,13.5,1.86,0.0
20161126:0409,0.0,0.0,13.58,2.18,0.0
20161126:0509,0.0,0.0,13.65,2.51,0.0
20161126:0609,38.0,8.11,13.72,2.83,0.0
20161126:0709,110.0,17.16,14.67,3.02,0.0
20161126:0809,199.0,24.46,15.61,3.21,0.0
20161126:0909,135.0,29.33,16.55,3.41,0.0
20161126:1009,148.0,31.14,16.51,3.4,0.0
20161126:1109,133.0,29.63,16.48,3.4,0.0
20161126:1209,196.0,25.02,16.44,3.39,0.0
20161126:1309,179.0,17.92,16.57,3.51,0.0
20161126:1409,103.0,9.01,16.69,3.63,0.0
20161126:1509,0.0,0.0,16.81,3.75,0.0
20161126:1609,0.0,0.0,16.5,3.8,0.0
20161126:1709,0.0,0.0,16.18,3.85,0.0
20161126:1809,0.0,0.0,15.87,3.9,0.0
20161126:1909,0.0,0.0,15.5,4.14,0.0
20161126:2009,0.0,0.0,15.13,4.37,0.0
